lead_id,user_id,first_name,last_name,company,email,industry,company_size,source,stage,created_date,converted_date,loss_reason
led_00546,,Brittany,Frederick,"Miller, King and Krueger",bryan47@james.info,Education Tech,11-50,paid_ad,qualified,2026-03-08,,chose_competitor
led_00547,usr_0134,Stacey,Gonzales,Smith Solutions Ltd,sierra24@murphy-smith.biz,SaaS / Software,500+,referral,converted,2026-01-09,2026-01-27,
led_00548,,Heather,King,Watson-Ramirez,benitezjohn@moran.com,Healthcare Tech,51-200,referral,demo_booked,2025-06-08,,budget_constraint
led_00549,,Jillian,Taylor,"White, Navarro and Williams",rosseric@kennedy-collins.com,Fintech,1-10,cold_email,qualified,2026-02-02,,wrong_icp
led_00550,,Jason,Anderson,Quinn-Taylor,donnacampbell@campbell-park.biz,Healthcare Tech,500+,referral,new,2025-05-26,,wrong_icp
led_00551,,Andrew,Smith,Ross LLC,rsmith@jackson-bonilla.net,E-commerce,1-10,inbound,qualified,2025-07-11,,no_response
led_00552,,Tabitha,White,"French, Dorsey and Choi",zhamilton@hughes.com,Cybersecurity,11-50,linkedin,new,2025-09-08,,wrong_icp
led_00553,,Derrick,Andrews,Coleman and Sons,reesejessica@chan.org,E-commerce,51-200,cold_email,demo_booked,2026-04-06,,budget_constraint
led_00554,,John,Wood,"Elliott, Gonzales and Bradley",owenmonica@morris.org,Fintech,11-50,inbound,demo_booked,2025-07-10,,chose_competitor
led_00555,,Christina,Sweeney,Gonzalez and Sons,ballen@cox.biz,Real Estate Tech,1-10,inbound,demo_booked,2025-11-13,,budget_constraint
led_00556,,Mitchell,Evans,Dawson Inc,sullivanjohn@smith.com,Cybersecurity,11-50,linkedin,demo_booked,2026-04-03,,budget_constraint
led_00557,,Sherry,Francis,"Solis, Watts and King",krodriguez@jones.com,Real Estate Tech,51-200,linkedin,qualified,2026-03-30,,budget_constraint
led_00558,,Margaret,Ramos,Thornton-Armstrong,mjones@ramirez.com,Cybersecurity,1-10,inbound,demo_booked,2025-07-11,,budget_constraint
led_00559,,James,Snow,"Dawson, Myers and Lopez",michaelprice@smith-blair.biz,Logistics,1-10,linkedin,qualified,2025-08-25,,chose_competitor
led_00560,usr_0223,Kaylee,Reynolds,"Mcknight, Michael and Jones",ajohnson@mack.biz,SaaS / Software,1-10,referral,converted,2025-12-11,2025-12-21,
led_00561,,Michael,Stanton,"Hernandez, Davis and Andrews",sarah72@chang.com,SaaS / Software,51-200,referral,qualified,2025-11-19,,no_response
led_00562,,Shane,Floyd,Nelson-Gillespie,david29@callahan.org,Marketing / AdTech,201-500,inbound,qualified,2025-05-14,,wrong_icp
led_00563,,Nicholas,Dennis,"Santiago, White and Carr",kingmatthew@torres.org,Marketing / AdTech,11-50,cold_call,qualified,2026-03-19,,budget_constraint
led_00564,,Russell,Wilson,Gomez-White,mdavis@alexander.info,Education Tech,51-200,inbound,qualified,2025-03-26,,wrong_icp
led_00565,,Nancy,Weiss,"Garrison, Anderson and Long",sarah60@campos.com,Cybersecurity,11-50,cold_email,qualified,2025-06-09,,chose_competitor
led_00566,,Lauren,Torres,Carlson-Greene,thomassamantha@barnes.com,SaaS / Software,11-50,cold_email,qualified,2026-02-05,,wrong_icp
led_00567,,Sean,Gaines,Walls-Aguilar,dhall@smith-collins.net,Healthcare Tech,11-50,cold_email,qualified,2026-01-27,,budget_constraint
led_00568,,Gregory,Soto,Smith Inc,wlewis@terry-rodgers.biz,E-commerce,51-200,cold_email,demo_booked,2026-03-10,,chose_competitor
led_00569,,Martin,Johnson,"Lopez, Cook and Powell",paul86@cruz.org,Logistics,11-50,cold_email,qualified,2026-03-13,,budget_constraint
led_00570,,Ashley,Mullen,Bowen-Garcia,ellisbrenda@williams-wallace.com,Cybersecurity,201-500,linkedin,demo_booked,2025-05-01,,chose_competitor
led_00571,usr_0481,Cindy,Gomez,"Lloyd, Mendoza and Fernandez",phillip27@wolfe.com,Real Estate Tech,500+,inbound,converted,2025-09-23,2025-10-10,
led_00572,,Holly,Montoya,Phillips-Jones,lacey50@robertson.com,Education Tech,11-50,paid_ad,qualified,2025-12-24,,budget_constraint
led_00573,,Billy,Torres,Mcgee LLC,christopheratkinson@harrison-martin.com,SaaS / Software,51-200,referral,demo_booked,2025-05-22,,budget_constraint
led_00574,,Denise,Williams,"Fernandez, Wheeler and Hawkins",mooresean@garcia-brennan.com,HR Tech,51-200,linkedin,demo_booked,2025-10-04,,chose_competitor
led_00575,,Julie,Lewis,"Hall, Barton and Wyatt",fbaker@obrien-cox.com,Education Tech,11-50,referral,qualified,2026-03-08,,no_response
led_00576,,Mark,Beck,King-Rubio,gloriawells@hartman.org,HR Tech,500+,cold_email,qualified,2026-03-22,,chose_competitor
led_00577,,Jason,Acosta,Duncan Inc,christopherlee@walker-thomas.com,Fintech,51-200,linkedin,qualified,2026-02-13,,no_response
led_00578,,Douglas,Kelly,"Clayton, Clark and Burns",bgeorge@martinez.info,Fintech,51-200,paid_ad,demo_booked,2025-05-02,,budget_constraint
led_00579,,Michael,Morrow,Yang-Martin,mbowman@roberts.com,Cybersecurity,1-10,cold_call,qualified,2026-04-13,,no_response
led_00580,usr_0096,Adam,Johnson,Martinez HQ,molly71@lozano.com,Fintech,11-50,referral,converted,2026-03-16,2026-03-25,
led_00581,,Christopher,Arnold,Hickman and Sons,fcox@brown.biz,Real Estate Tech,201-500,linkedin,qualified,2025-04-23,,no_response
led_00582,,Randy,Ramos,Jones Group,zpage@mcdonald.com,Marketing / AdTech,11-50,cold_email,qualified,2026-03-08,,no_response
led_00583,,Ashley,Walton,"Larsen, Torres and Hopkins",eric63@williams.com,HR Tech,1-10,cold_call,qualified,2025-07-28,,budget_constraint
led_00584,,Anna,Haynes,Turner-Hoffman,garyshannon@foley-henson.com,Logistics,51-200,linkedin,new,2025-06-14,,duplicate
led_00585,usr_0080,Kimberly,Williams,Johnson HQ,jasmine71@hall.org,Fintech,51-200,cold_email,converted,2025-07-29,2025-09-07,
led_00586,usr_0427,Tara,Jackson,Wilson Works,sean99@haley.com,HR Tech,1-10,cold_email,converted,2025-12-25,2026-01-31,
led_00587,,Alyssa,Fletcher,Osborne PLC,caleb55@deleon.info,Marketing / AdTech,11-50,cold_email,qualified,2026-02-12,,no_response
led_00588,,John,Morales,"Terry, Jensen and Carey",christopher31@schaefer.com,Real Estate Tech,11-50,cold_email,qualified,2025-12-04,,budget_constraint
led_00589,usr_0394,Karen,Jones,Bryant Cloud Ltd,joseph01@sawyer.com,Cybersecurity,51-200,linkedin,converted,2025-10-26,2025-12-04,
led_00590,usr_0431,Laura,Pruitt,Lucas Cloud Ltd,burgesseric@love-johnson.com,HR Tech,11-50,cold_call,converted,2026-01-19,2026-02-14,
led_00591,,Andrea,Lee,Blake-Miller,angelaperry@wilson-silva.org,Marketing / AdTech,1-10,paid_ad,new,2025-11-23,,duplicate
led_00592,,Mary,Robinson,Gardner-Lynch,mary02@tran-schwartz.com,Healthcare Tech,51-200,linkedin,qualified,2025-09-01,,no_response
led_00593,,Maria,Fisher,Williams-Evans,poolenathaniel@lewis-williams.net,Marketing / AdTech,51-200,linkedin,qualified,2025-11-23,,wrong_icp
led_00594,usr_0188,Allen,Diaz,"Travis, Reed and Ross",zachary15@owens.info,Healthcare Tech,1-10,cold_email,converted,2026-03-12,2026-04-07,
led_00595,,Jennifer,Farmer,Walker-Duran,fwilliams@rodriguez.info,Education Tech,1-10,referral,new,2025-09-05,,duplicate
led_00596,,Paul,Doyle,Lawrence PLC,bradleyperez@jones-jenkins.com,E-commerce,201-500,referral,qualified,2026-04-20,,chose_competitor
led_00597,,Adam,Valdez,Higgins Inc,barbara73@vaughan-zimmerman.net,Healthcare Tech,11-50,linkedin,qualified,2025-05-28,,chose_competitor
led_00598,,Christopher,Pratt,Cox-Baker,ellismelissa@bender.biz,Healthcare Tech,1-10,paid_ad,demo_booked,2025-07-27,,chose_competitor
led_00599,,Angel,Wheeler,"Morrow, King and Cox",sarahreed@klein-sawyer.org,Fintech,11-50,linkedin,demo_booked,2025-07-18,,not_ready
led_00600,,John,Lee,"Hughes, Johnson and Moreno",dean99@crawford-martin.com,Real Estate Tech,11-50,linkedin,qualified,2025-11-01,,budget_constraint
led_00601,,Thomas,Rogers,Moore Ltd,brownsean@carr.biz,Logistics,51-200,linkedin,qualified,2026-02-27,,budget_constraint
led_00602,usr_0172,Mark,Woods,Norris HQ,sergio59@hill-whitney.com,HR Tech,11-50,cold_call,converted,2026-01-25,2026-02-11,
led_00603,,Susan,Clark,Miles-Blanchard,maryjackson@cooper.com,HR Tech,1-10,linkedin,new,2025-12-28,,duplicate
led_00604,,Lisa,Williams,"Wood, Welch and Pineda",tracyanthony@snyder-james.info,Healthcare Tech,500+,inbound,demo_booked,2025-10-06,,not_ready
led_00605,,Thomas,Porter,"Navarro, Rowe and Davis",mcculloughalexander@davenport.com,Real Estate Tech,1-10,inbound,new,2025-07-29,,wrong_icp
led_00606,,Donald,Larson,Stewart Ltd,james63@reyes.com,Marketing / AdTech,51-200,inbound,new,2026-01-17,,wrong_icp
led_00607,,Kristopher,Peters,"Davis, Shepherd and Banks",benjaminbrock@martinez.com,Cybersecurity,1-10,linkedin,new,2025-09-03,,no_response
led_00608,,Steven,Murphy,"Clark, Cook and Parker",walkerrobin@pugh.net,Real Estate Tech,201-500,inbound,demo_booked,2026-01-04,,chose_competitor
led_00609,,Brandon,Smith,Davis-Buchanan,cookrussell@allen.com,Real Estate Tech,1-10,cold_email,new,2026-02-08,,no_response
led_00610,,Walter,Gutierrez,Marquez-Drake,melissaprice@mcneil.info,Education Tech,11-50,linkedin,demo_booked,2026-04-07,,chose_competitor
led_00611,,Melissa,Palmer,"Curtis, Jackson and Trevino",woodtimothy@macias-gross.com,Fintech,51-200,referral,demo_booked,2025-12-21,,not_ready
led_00612,,Brandon,Clark,Simmons Inc,pamela49@webster.org,Logistics,201-500,cold_email,demo_booked,2025-06-08,,not_ready
led_00613,,Karen,Jordan,Potter Ltd,jason33@lewis-mejia.com,Healthcare Tech,11-50,linkedin,new,2025-03-18,,no_response
led_00614,,Michael,Maxwell,"Washington, Alvarado and Arnold",hollanddavid@collier.com,E-commerce,201-500,cold_email,new,2025-09-20,,no_response
led_00615,,Charles,Anderson,"Garcia, Ingram and Brown",hannah20@mills-mclaughlin.info,Education Tech,51-200,cold_call,demo_booked,2025-05-04,,chose_competitor
led_00616,,Micheal,Turner,White PLC,josesantos@martin.com,Fintech,1-10,linkedin,demo_booked,2025-07-25,,budget_constraint
led_00617,,Nicholas,Davis,Moody-Walters,laura85@morrison.com,Marketing / AdTech,1-10,cold_email,demo_booked,2026-03-12,,chose_competitor
led_00618,,Alan,Wallace,Williamson Ltd,noneill@johnson-callahan.net,HR Tech,11-50,paid_ad,qualified,2025-11-29,,no_response
led_00619,,Rebecca,White,Freeman Ltd,wwilson@chavez.com,Education Tech,11-50,cold_email,demo_booked,2026-01-13,,chose_competitor
led_00620,,Elizabeth,Jones,"Willis, Price and Williams",yvonnehamilton@wilson-west.com,Cybersecurity,51-200,linkedin,demo_booked,2025-06-25,,not_ready
led_00621,usr_0241,Jane,Gregory,Porter Digital Group,jonathan77@jackson-norton.com,Healthcare Tech,51-200,linkedin,converted,2025-08-20,2025-09-27,
led_00622,,Lori,Lambert,"Alexander, Peterson and White",parkermichael@martinez.com,Real Estate Tech,51-200,cold_email,new,2026-04-11,,no_response
led_00623,,Edwin,Boyd,Wyatt and Sons,nicholas99@bush.com,SaaS / Software,51-200,cold_email,demo_booked,2025-04-05,,budget_constraint
led_00624,usr_0400,Sarah,Smith,"Ray, Cunningham and Levine",april91@stanley-wright.com,E-commerce,51-200,referral,converted,2025-12-18,2025-12-30,
led_00625,usr_0263,Tamara,Dodson,Casey Labs,nicholas65@frederick.org,Cybersecurity,51-200,paid_ad,converted,2025-09-23,2025-09-29,
led_00626,,Keith,Powell,Kelly PLC,davischarles@johnson.com,Real Estate Tech,201-500,cold_email,new,2025-04-24,,no_response
led_00627,,Ryan,Thompson,Floyd-Martinez,alexanderrich@diaz-rodriguez.info,Cybersecurity,11-50,referral,qualified,2025-11-07,,wrong_icp
led_00628,usr_0410,Roger,Hines,House Ltd,bartonshannon@lawrence.com,Cybersecurity,1-10,inbound,converted,2025-08-30,2025-09-05,
led_00629,,Olivia,Harris,Wagner-Nguyen,kwilliams@marshall.net,Cybersecurity,11-50,inbound,demo_booked,2025-04-28,,budget_constraint
led_00630,,Matthew,Rodriguez,Barr-Morgan,jrogers@stewart.biz,Logistics,11-50,linkedin,qualified,2025-12-20,,budget_constraint
led_00631,,Adam,Calderon,Jordan-Murray,paulagraves@banks.com,Fintech,51-200,cold_call,new,2025-06-06,,duplicate
led_00632,,Thomas,Henry,Parsons-Walls,grosales@williamson.info,Education Tech,11-50,linkedin,demo_booked,2025-04-14,,chose_competitor
led_00633,,Erika,Benjamin,"Henson, Rivers and Cooper",scottcoleman@brown.com,Marketing / AdTech,11-50,inbound,qualified,2025-05-24,,no_response
led_00634,,Ryan,Smith,Hester PLC,juarezbonnie@smith.com,Education Tech,11-50,linkedin,new,2025-10-15,,wrong_icp
led_00635,usr_0424,Carrie,White,Ayala Ltd,tracy98@jones-zimmerman.net,Healthcare Tech,11-50,cold_email,converted,2025-11-19,2025-12-17,
led_00636,,Margaret,Garza,Blanchard LLC,kelleykatrina@schmitt.com,Cybersecurity,11-50,cold_email,demo_booked,2026-02-20,,budget_constraint
led_00637,usr_0217,Anthony,Parker,"Carrillo, Vaughn and Fowler",michael33@mendoza.org,SaaS / Software,11-50,referral,converted,2026-03-13,2026-04-08,
led_00638,,Amy,Jones,"Yates, Bray and Figueroa",smithjohn@pruitt.org,Marketing / AdTech,11-50,linkedin,demo_booked,2025-10-11,,not_ready
led_00639,,Shannon,Parrish,Patel-Hall,howellchristina@parker-thompson.net,Education Tech,1-10,linkedin,qualified,2025-08-07,,budget_constraint
led_00640,usr_0308,Johnathan,Everett,Chavez PLC,parkerjudith@thompson.com,Healthcare Tech,11-50,referral,converted,2025-05-08,2025-05-20,
led_00641,,Kristin,Hughes,Ross-Carlson,jburton@becker-wood.info,Education Tech,1-10,inbound,qualified,2025-11-10,,chose_competitor
led_00642,usr_0170,Justin,Mcguire,Richardson Analytics Group,laurie61@morrison-short.net,Cybersecurity,11-50,linkedin,converted,2025-07-11,2025-08-19,
led_00643,usr_0366,Lisa,Cook,Bush-Hill,owagner@maldonado.com,SaaS / Software,201-500,linkedin,converted,2026-01-20,2026-02-11,
led_00644,,Barry,Adams,Keith-Green,christopherwright@ballard.info,Cybersecurity,51-200,inbound,demo_booked,2025-04-07,,not_ready
led_00645,,Alexis,Watkins,"Clark, Green and Faulkner",joann87@rodriguez-coleman.com,Fintech,1-10,linkedin,qualified,2025-08-01,,chose_competitor
led_00646,,Kevin,Mendoza,Hopkins-Horne,boyleandre@flores-holmes.com,E-commerce,11-50,inbound,new,2025-10-16,,no_response
led_00647,usr_0253,Rachel,Jimenez,Peterson PLC,unovak@walters.info,Education Tech,11-50,cold_call,converted,2026-01-17,2026-02-09,
led_00648,usr_0368,Robyn,Hughes,"Rivas, Davis and Johnson",martinashley@vincent.com,Logistics,11-50,cold_email,converted,2025-06-06,2025-07-03,
led_00649,usr_0300,Thomas,Smith,Edwards-Taylor,deanna38@greene.com,Education Tech,1-10,linkedin,converted,2025-10-06,2025-10-22,
led_00650,,Michael,Martin,Dixon-Oconnor,davisangela@wilson-sanders.net,Real Estate Tech,11-50,linkedin,qualified,2025-06-01,,budget_constraint
led_00651,,Annette,Diaz,"Franklin, Salinas and Hernandez",chapmanshelley@valencia.com,Healthcare Tech,201-500,cold_call,qualified,2025-05-09,,chose_competitor
led_00652,usr_0239,Robert,Bryant,Owens AI,ugill@wood.com,Logistics,1-10,cold_call,converted,2025-09-20,2025-10-01,
led_00653,,Patrick,Glass,"Cantu, Williams and Rios",yjohnson@berry.com,Marketing / AdTech,11-50,paid_ad,demo_booked,2025-06-09,,chose_competitor
led_00654,usr_0018,Julia,Atkinson,"Campos, Vaughn and Marquez",pcarney@kim-holmes.com,SaaS / Software,51-200,cold_email,converted,2026-01-07,2026-02-22,
led_00655,,Jeffery,Lopez,Wilkins LLC,qortega@sexton.biz,Education Tech,1-10,linkedin,demo_booked,2025-05-10,,no_show
led_00656,,Richard,Hays,Woods-Williams,clarkjulie@camacho-jackson.org,Real Estate Tech,1-10,cold_email,new,2025-09-21,,no_response
led_00657,,Elizabeth,Park,"Cardenas, Clark and Brown",allisonkennedy@moore.org,Marketing / AdTech,51-200,cold_email,new,2026-04-04,,wrong_icp
led_00658,usr_0224,Omar,Sanders,Haney-Reyes,rbennett@baxter.com,Logistics,1-10,linkedin,converted,2025-09-26,2025-11-05,
led_00659,usr_0220,Alison,Schroeder,"Herrera, Martin and Bond",nwilson@aguilar.com,Marketing / AdTech,51-200,linkedin,converted,2025-12-02,2026-01-04,
led_00660,,Timothy,Wilson,Osborne-Proctor,narmstrong@flores.net,SaaS / Software,1-10,inbound,qualified,2025-08-10,,no_response
led_00661,,Amanda,Deleon,"Hansen, Davis and Mclaughlin",kimberly93@davis-anderson.com,Education Tech,11-50,referral,demo_booked,2025-10-13,,not_ready
led_00662,,Christy,King,Conner-Ward,nicholas52@wyatt.com,Healthcare Tech,201-500,referral,demo_booked,2025-11-03,,no_show
led_00663,,Matthew,Moore,Joyce Ltd,robert52@wood-kaiser.biz,Real Estate Tech,11-50,inbound,qualified,2025-09-13,,wrong_icp
led_00664,,Christina,Shaw,"Rogers, Williams and Wolfe",jennyjohnson@russell-cook.biz,E-commerce,500+,linkedin,qualified,2025-12-03,,wrong_icp
led_00665,,Elizabeth,Johnson,Jensen-Diaz,ycasey@smith-chambers.org,Logistics,51-200,paid_ad,new,2025-11-20,,wrong_icp
led_00666,,Kimberly,Mathews,Coleman Group,kevinking@hobbs.com,Education Tech,500+,inbound,new,2025-09-03,,wrong_icp
led_00667,,Johnny,Ross,Perry PLC,csmith@rowe.info,Healthcare Tech,51-200,cold_email,new,2025-07-22,,wrong_icp
led_00668,,Stephen,Winters,Evans LLC,pbrown@schmitt.com,E-commerce,201-500,cold_email,demo_booked,2026-02-09,,budget_constraint
led_00669,usr_0440,Richard,Sosa,"Carpenter, Lynn and Howard",craigharvey@stewart.com,Cybersecurity,201-500,linkedin,converted,2025-08-11,2025-08-26,
led_00670,,David,Andrade,Schultz Group,ymorrison@hill.biz,Real Estate Tech,51-200,cold_email,new,2025-06-22,,wrong_icp
led_00671,,Scott,Burns,"Hanna, Hernandez and Hoffman",james73@freeman-oneill.com,Cybersecurity,201-500,paid_ad,demo_booked,2026-02-03,,no_show
led_00672,,Samantha,Snyder,"Larson, White and Vincent",parkerlee@martinez.biz,E-commerce,1-10,cold_email,qualified,2025-10-29,,no_response
led_00673,,Dana,Li,Pierce-Alexander,collinsalicia@wolfe.net,HR Tech,500+,referral,demo_booked,2025-09-08,,chose_competitor
led_00674,usr_0408,Douglas,Walker,Williams Digital Group,travisunderwood@griffith.com,HR Tech,11-50,inbound,converted,2025-07-22,2025-08-06,
led_00675,usr_0339,Denise,Chen,Conner Analytics Inc,lbanks@novak.com,Cybersecurity,11-50,referral,converted,2026-01-17,2026-02-01,
led_00676,,Mallory,Schultz,"Powers, Carpenter and Thomas",michealcohen@potts.org,Marketing / AdTech,1-10,paid_ad,new,2026-04-17,,no_response
led_00677,usr_0144,Rebecca,Scott,Morris Digital Ltd,dmason@garcia-nolan.com,Marketing / AdTech,1-10,inbound,converted,2025-10-04,2025-10-17,
led_00678,usr_0271,Tasha,Morales,"Webb, Alvarez and Kim",tflores@patrick.com,E-commerce,11-50,linkedin,converted,2026-01-03,2026-02-01,
led_00679,,Jacqueline,Anderson,"Franklin, Trevino and Cooper",harmongarrett@palmer-randall.net,Marketing / AdTech,1-10,linkedin,qualified,2025-10-12,,budget_constraint
led_00680,usr_0013,James,Miller,"Dyer, Potter and Mack",daniel62@smith-bowen.com,Logistics,51-200,cold_call,converted,2025-11-16,2025-11-29,
led_00681,,Curtis,Dawson,Burnett-Perry,billyweaver@turner.net,Cybersecurity,11-50,inbound,qualified,2026-01-06,,budget_constraint
led_00682,,David,Shaw,"Sexton, Perez and Powers",dgray@reynolds.biz,HR Tech,11-50,paid_ad,demo_booked,2025-07-27,,no_show
led_00683,,Karen,Perez,Williams-Wilkinson,scottbethany@middleton-matthews.com,Fintech,51-200,linkedin,qualified,2025-05-04,,chose_competitor
led_00684,usr_0119,Marie,Rose,Guerrero Tech,andersonmichael@chapman.com,SaaS / Software,51-200,linkedin,converted,2025-11-15,2025-12-25,
led_00685,,Alan,Bryan,Tate-Wright,grussell@jacobs.com,SaaS / Software,51-200,referral,new,2025-11-08,,no_response
led_00686,usr_0174,Lauren,Williams,Johnson Ventures Group,youngdeanna@reyes-bradley.org,Marketing / AdTech,11-50,cold_call,converted,2026-01-21,2026-02-03,
led_00687,,David,Obrien,"Gonzalez, Jones and Harrington",jessica95@mcdonald.com,Fintech,500+,cold_call,qualified,2026-04-18,,wrong_icp
led_00688,,Zachary,Grant,Bennett-Kemp,sethrosales@diaz.com,E-commerce,51-200,referral,qualified,2025-09-19,,chose_competitor
led_00689,usr_0452,Jonathan,Bennett,Sparks-Eaton,shawdon@hall.com,SaaS / Software,1-10,cold_email,converted,2025-04-02,2025-05-30,
led_00690,usr_0021,Amanda,Rodriguez,Johnston Systems,kristenaguirre@davis.biz,Fintech,1-10,cold_email,converted,2025-06-25,2025-08-09,
led_00691,,Raymond,Lawrence,Castillo Inc,jmcclain@jackson.net,Education Tech,11-50,inbound,qualified,2025-06-17,,wrong_icp
led_00692,,Sonia,Wang,Lee PLC,bsantos@prince.com,Healthcare Tech,51-200,cold_email,new,2025-09-23,,wrong_icp
led_00693,usr_0208,Jacqueline,Graham,Oconnell and Sons,edelgado@santos-avila.com,HR Tech,51-200,cold_email,converted,2026-02-17,2026-03-22,
led_00694,,Brett,Little,Cardenas-Brown,campbelltyler@moreno.com,Cybersecurity,11-50,referral,demo_booked,2025-07-23,,no_show
led_00695,,Jill,Dunn,"Tate, Nichols and Baker",danielchavez@roberts.com,HR Tech,11-50,linkedin,qualified,2025-08-04,,no_response
led_00696,usr_0120,Sergio,Turner,Williams-Harmon,reesethomas@palmer-rodriguez.net,E-commerce,1-10,referral,converted,2025-11-03,2025-11-15,
